非洲	アフリカ
Category:1457年出世	Category:1457年生
Category:1458年出世	Category:1458年生
Category:1460年出世	Category:1460年生
Category:1462年出世	Category:1462年生
Category:1466年出世	Category:1466年生
Category:1467年出世	Category:1467年生
Category:1470年出世	Category:1470年生
Category:1472年出世	Category:1472年生
Category:1476年出世	Category:1476年生
Category:1483年出世	Category:1483年生
Category:1490年出世	Category:1490年生
Category:1491年出世	Category:1491年生
Category:1496年出世	Category:1496年生
Category:1498年出世	Category:1498年生
Category:1500年出世	Category:1500年生
Category:1507年出世	Category:1507年生
Category:1511年出世	Category:1511年生
Category:1514年出世	Category:1514年生
Category:1517年出世	Category:1517年生
Category:1520年出世	Category:1520年生
Category:1526年出世	Category:1526年生
Category:1534年出世	Category:1534年生
Category:1535年出世	Category:1535年生
Category:1542年出世	Category:1542年生
Category:1545年出世	Category:1545年生
Category:1547年出世	Category:1547年生
Category:1550年出世	Category:1550年生
Category:1554年出世	Category:1554年生
Category:1557年出世	Category:1557年生
Category:1558年出世	Category:1558年生
Category:1562年出世	Category:1562年生
Category:1565年出世	Category:1565年生
Category:1567年出世	Category:1567年生
Category:1568年出世	Category:1568年生
Category:1574年出世	Category:1574年生
Category:1577年出世	Category:1577年生
Category:1579年出世	Category:1579年生
Category:1581年出世	Category:1581年生
Category:1583年出世	Category:1583年生
Category:1584年出世	Category:1584年生
Category:1586年出世	Category:1586年生
Category:1589年出世	Category:1589年生
Category:1591年出世	Category:1591年生
Category:1593年出世	Category:1593年生
Category:1594年出世	Category:1594年生
Category:1597年出世	Category:1597年生
Category:1598年出世	Category:1598年生
Category:1600年出世	Category:1600年生
Category:1601年出世	Category:1601年生
Category:1603年出世	Category:1603年生
Category:1606年出世	Category:1606年生
Category:1611年出世	Category:1611年生
Category:1616年出世	Category:1616年生
Category:1619年出世	Category:1619年生
Category:1621年出世	Category:1621年生
Category:1623年出世	Category:1623年生
Category:1625年出世	Category:1625年生
Category:1627年出世	Category:1627年生
Category:1628年出世	Category:1628年生
Category:1630年出世	Category:1630年生
Category:1632年出世	Category:1632年生
Category:1634年出世	Category:1634年生
Category:1636年出世	Category:1636年生
Category:1638年出世	Category:1638年生
Category:1639年出世	Category:1639年生
Category:1641年出世	Category:1641年生
Category:1643年出世	Category:1643年生
Category:1645年出世	Category:1645年生
Category:1646年出世	Category:1646年生
Category:1648年出世	Category:1648年生
Category:1650年出世	Category:1650年生
Category:1651年出世	Category:1651年生
Category:1656年出世	Category:1656年生
Category:1658年出世	Category:1658年生
Category:1659年出世	Category:1659年生
Category:1662年出世	Category:1662年生
Category:1664年出世	Category:1664年生
Category:1667年出世	Category:1667年生
Category:1668年出世	Category:1668年生
Category:1670年出世	Category:1670年生
Category:1675年出世	Category:1675年生
Category:1677年出世	Category:1677年生
Category:1679年出世	Category:1679年生
Category:1681年出世	Category:1681年生
Category:1682年出世	Category:1682年生
Category:1683年出世	Category:1683年生
Category:1685年出世	Category:1685年生
Category:1688年出世	Category:1688年生
Category:1690年出世	Category:1690年生
Category:1691年出世	Category:1691年生
Category:1692年出世	Category:1692年生
Category:1694年出世	Category:1694年生
Category:1695年出世	Category:1695年生
Category:1697年出世	Category:1697年生
Category:1698年出世	Category:1698年生
Category:1700年出世	Category:1700年生
Category:1703年出世	Category:1703年生
Category:1707年出世	Category:1707年生
Category:1710年出世	Category:1710年生
Category:1712年出世	Category:1712年生
Category:1714年出世	Category:1714年生
Category:1716年出世	Category:1716年生
Category:1719年出世	Category:1719年生
Category:1721年出世	Category:1721年生
Category:1723年出世	Category:1723年生
Category:1725年出世	Category:1725年生
Category:1726年出世	Category:1726年生
Category:1727年出世	Category:1727年生
Category:1982年電影	Category:1982年の映画
Category:1728年出世	Category:1728年生
Category:1729年出世	Category:1729年生
Category:1730年出世	Category:1730年生
Category:1731年出世	Category:1731年生
Category:1732年出世	Category:1732年生
Category:1733年出世	Category:1733年生
Category:1734年出世	Category:1734年生
Category:1735年出世	Category:1735年生
Category:1736年出世	Category:1736年生
Category:1737年出世	Category:1737年生
Category:1738年出世	Category:1738年生
Category:1739年出世	Category:1739年生
Category:1740年出世	Category:1740年生
Category:1741年出世	Category:1741年生
Category:1742年出世	Category:1742年生
Category:1743年出世	Category:1743年生
Category:1744年出世	Category:1744年生
Category:1745年出世	Category:1745年生
Category:1746年出世	Category:1746年生
Category:1983年電影	Category:1983年の映画
Category:1747年出世	Category:1747年生
Category:1748年出世	Category:1748年生
Category:1749年出世	Category:1749年生
Category:1750年出世	Category:1750年生
Category:1751年出世	Category:1751年生
Category:1752年出世	Category:1752年生
Category:1753年出世	Category:1753年生
Category:1754年出世	Category:1754年生
Category:1755年出世	Category:1755年生
Category:1756年出世	Category:1756年生
Category:1757年出世	Category:1757年生
Category:1758年出世	Category:1758年生
Category:1759年出世	Category:1759年生
Category:1760年出世	Category:1760年生
Category:1761年出世	Category:1761年生
Category:1762年出世	Category:1762年生
Category:1763年出世	Category:1763年生
Category:1764年出世	Category:1764年生
Category:1765年出世	Category:1765年生
Category:1766年出世	Category:1766年生
Category:1767年出世	Category:1767年生
Category:1768年出世	Category:1768年生
Category:1769年出世	Category:1769年生
Category:1770年出世	Category:1770年生
Category:1771年出世	Category:1771年生
Category:1772年出世	Category:1772年生
Category:1773年出世	Category:1773年生
Category:1774年出世	Category:1774年生
Category:1775年出世	Category:1775年生
Category:1776年出世	Category:1776年生
Category:1777年出世	Category:1777年生
Category:1985年電影	Category:1985年の映画
Category:1778年出世	Category:1778年生
Category:1779年出世	Category:1779年生
Category:1780年出世	Category:1780年生
Category:1781年出世	Category:1781年生
Category:1782年出世	Category:1782年生
Category:1783年出世	Category:1783年生
Category:1784年出世	Category:1784年生
Category:1785年出世	Category:1785年生
Category:1786年出世	Category:1786年生
Category:1787年出世	Category:1787年生
Category:1788年出世	Category:1788年生
Category:1789年出世	Category:1789年生
Category:1790年出世	Category:1790年生
Category:1791年出世	Category:1791年生
Category:1792年出世	Category:1792年生
Template:土庫曼旗資料	Template:Country data Turkmenistan
Category:1794年出世	Category:1794年生
Category:1795年出世	Category:1795年生
Category:1796年出世	Category:1796年生
Category:1797年出世	Category:1797年生
Category:1798年出世	Category:1798年生
Category:1799年出世	Category:1799年生
Category:1800年出世	Category:1800年生
Category:1801年出世	Category:1801年生
Category:1803年出世	Category:1803年生
Category:1804年出世	Category:1804年生
Category:1805年出世	Category:1805年生
Category:1806年出世	Category:1806年生
Category:1807年出世	Category:1807年生
Category:1808年出世	Category:1808年生
Category:1809年出世	Category:1809年生
Category:1810年出世	Category:1810年生
Category:1813年出世	Category:1813年生
Category:1814年出世	Category:1814年生
Category:1815年出世	Category:1815年生
Category:1816年出世	Category:1816年生
Category:1818年出世	Category:1818年生
Category:1819年出世	Category:1819年生
Category:1820年出世	Category:1820年生
Category:1821年出世	Category:1821年生
Category:1822年出世	Category:1822年生
Category:1824年出世	Category:1824年生
Category:1825年出世	Category:1825年生
Category:1826年出世	Category:1826年生
Category:1827年出世	Category:1827年生
Category:1828年出世	Category:1828年生
Category:1987年電影	Category:1987年の映画
Category:1830年出世	Category:1830年生
Category:1831年出世	Category:1831年生
Category:1832年出世	Category:1832年生
Category:1833年出世	Category:1833年生
Category:1835年出世	Category:1835年生
Category:1836年出世	Category:1836年生
Category:1839年出世	Category:1839年生
Category:1840年出世	Category:1840年生
Category:1841年出世	Category:1841年生
Category:1842年出世	Category:1842年生
Category:1843年出世	Category:1843年生
Category:1844年出世	Category:1844年生
Category:1845年出世	Category:1845年生
Category:1846年出世	Category:1846年生
Category:1847年出世	Category:1847年生
Category:1848年出世	Category:1848年生
Category:1849年出世	Category:1849年生
Category:1850年出世	Category:1850年生
Category:1851年出世	Category:1851年生
Category:1852年出世	Category:1852年生
Category:1853年出世	Category:1853年生
Category:1854年出世	Category:1854年生
Category:1855年出世	Category:1855年生
Category:1857年出世	Category:1857年生
Category:1858年出世	Category:1858年生
Category:1859年出世	Category:1859年生
Category:1860年出世	Category:1860年生
Category:1861年出世	Category:1861年生
Category:1864年出世	Category:1864年生
Category:1865年出世	Category:1865年生
Category:1866年出世	Category:1866年生
Category:1869年出世	Category:1869年生
Category:1870年出世	Category:1870年生
Category:1872年出世	Category:1872年生
Category:1873年出世	Category:1873年生
Category:1874年出世	Category:1874年生
